folio	line_id	locus_type	lang	hand	illus	quire	para_start	para_end	line_words
f107v	f107v.33	P	B	3	S	T	0	0	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy
f107v	f107v.34	P	B	3	S	T	0	1	dyair chey lkchy lchedy raiin sheey
f107v	f107v.35	P	B	3	S	T	1	0	polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol
f107v	f107v.36	P	B	3	S	T	0	1	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain
f107v	f107v.37	P	B	3	S	T	1	0	poraiin o kal chedy qolkeey lpcheedy qokol rol keedy okaiin otary
f107v	f107v.38	P	B	3	S	T	0	0	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain
f107v	f107v.39	P	B	3	S	T	0	0	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y
f107v	f107v.40	P	B	3	S	T	0	1	chokeey qokey qokaiii lor aiin aiily
f107v	f107v.41	P	B	3	S	T	1	0	pokar ar keey okeeo l cheey qokchey oteey lkeeo l lkeedy qokeey lkain
f107v	f107v.42	P	B	3	S	T	0	1	or ain oloeeey qokain
f107v	f107v.43	P	B	3	S	T	1	0	pol keeeo kaiisr qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly
f107v	f107v.44	P	B	3	S	T	0	1	kaich o l air arody qokeey qokeey
f107v	f107v.45	P	B	3	S	T	1	0	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al
f107v	f107v.46	P	B	3	S	T	0	0	soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain
f107v	f107v.47	P	B	3	S	T	0	0	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain
f107v	f107v.48	P	B	3	S	T	0	0	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal
f107v	f107v.49	P	B	3	S	T	0	1	ycheosaiin oekey chey qokeey y cheey dy qoy
f108r	f108r.1	P	B	3	S	T	1	0	teodeeor qopchety okeeoly okchdpchy todax opar yo lpair ody otedy kedydy
f108r	f108r.2	P	B	3	S	T	0	0	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody
f108r	f108r.3	P	B	3	S	T	0	0	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal
f108r	f108r.4	P	B	3	S	T	0	1	ychedaiin shky chdy oteeody chedor sheeky
f108r	f108r.5	P	B	3	S	T	1	0	tchokedy chey oteey okeey lkededy okche y pchofar cheo pchedy qotedy otol
f108r	f108r.6	P	B	3	S	T	0	0	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y
f108r	f108r.7	P	B	3	S	T	0	1	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy
f108r	f108r.8	P	B	3	S	T	1	0	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam
f108r	f108r.9	P	B	3	S	T	0	0	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy
f108r	f108r.10	P	B	3	S	T	0	0	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody
f108r	f108r.11	P	B	3	S	T	0	0	teodeey ar aiin okeey qetchdy oteeody okaiin ykeeo dain otalaiin oly
f108r	f108r.12	P	B	3	S	T	0	0	tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam
f108r	f108r.13	P	B	3	S	T	0	1	ykeey raiin ar ail odaiin
f108r	f108r.14	P	B	3	S	T	1	0	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod
f108r	f108r.15	P	B	3	S	T	0	0	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain
f108r	f108r.16	P	B	3	S	T	0	1	say olkaiin chckhy daiin dal daiin
f108r	f108r.17	P	B	3	S	T	1	0	fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam
f108r	f108r.18	P	B	3	S	T	0	0	okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalo l chedl y
f108r	f108r.19	P	B	3	S	T	0	0	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om
f108r	f108r.20	P	B	3	S	T	0	1	dain chey qokeedy cholcheey dalkar okedy
f108r	f108r.21	P	B	3	S	T	1	0	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam
f108r	f108r.22	P	B	3	S	T	0	0	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam
f108r	f108r.23	P	B	3	S	T	0	1	ykeol chey okain charain
f108r	f108r.24	P	B	3	S	T	1	0	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin
f108r	f108r.25	P	B	3	S	T	0	0	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al
f108r	f108r.26	P	B	3	S	T	0	0	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy
f108r	f108r.27	P	B	3	S	T	0	0	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy
f108r	f108r.28	P	B	3	S	T	0	1	sain arolkeey qoal olkedy okaiin
f108r	f108r.29	P	B	3	S	T	1	0	polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam
f108r	f108r.30	P	B	3	S	T	0	1	ykeol chedal chokedy o qokedy okchedy saiin alkan
f108r	f108r.31	P	B	3	S	T	1	0	keol sheody qokedy qokeedy qokoy qoiiedy otedy qokedy qokedy qokal
f108r	f108r.32	P	B	3	S	T	0	0	ykedar chedy qokey lkeedy otedy okedy otedy otal shol alodar or alold
f108r	f108r.33	P	B	3	S	T	0	0	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar
f108r	f108r.34	P	B	3	S	T	0	1	ycheol chckhy qokedy okain
f108r	f108r.35	P	B	3	S	T	1	0	pychory opchey lkeol chdar shedy qofchdy opalal cheedy qokalchdy opchdy
f108r	f108r.36	P	B	3	S	T	0	1	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy
f108r	f108r.37	P	B	3	S	T	1	0	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram
f108r	f108r.38	P	B	3	S	T	0	1	dcheeody cheedy qokeedy otedy qeeey chey
f108r	f108r.39	P	B	3	S	T	1	0	poro l tedo lchdain qokar otedy otarar yty sho qotedy oteedy okedy
f108r	f108r.40	P	B	3	S	T	0	0	okor aiin okeedy qokeedy okeeom cheykeeed chol qekeey or aiin chckhom
f108r	f108r.41	P	B	3	S	T	0	0	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky
f108r	f108r.42	P	B	3	S	T	0	0	okeey qokeey qokeedy qokeey chedal chedy qokeey okeedain otain oolals
f108r	f108r.43	P	B	3	S	T	0	0	olke?y okey lokeey qokedy ol kechy chedar olal oedy qckhy cheam
f108r	f108r.44	P	B	3	S	T	0	1	ychey chey okar charam otam cheody
f108r	f108r.45	P	B	3	S	T	1	0	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal
f108r	f108r.46	P	B	3	S	T	0	0	yteedy qokeed y qokey otedy okedy qokaiin cheodar cheey qokedy al
f108r	f108r.47	P	B	3	S	T	0	1	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam
f108r	f108r.48	P	B	3	S	T	1	0	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy
f108r	f108r.49	P	B	3	S	T	0	0	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy
f108r	f108r.50	P	B	3	S	T	0	1	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam
f108v	f108v.1	P	B	3	S	T	1	0	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol
f108v	f108v.2	P	B	3	S	T	0	0	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam
f108v	f108v.3	P	B	3	S	T	0	0	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol
f108v	f108v.4	P	B	3	S	T	0	1	dchedy shedy qokeed qoteedy qoteedy arain al keedy
f108v	f108v.5	P	B	3	S	T	1	0	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam
f108v	f108v.6	P	B	3	S	T	0	1	oeeedain chey lokeey lchedy loety qokeedy qokeey qokar okeedy kedarxy
f108v	f108v.7	P	B	3	S	T	1	0	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am
f108v	f108v.8	P	B	3	S	T	0	0	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty
f108v	f108v.9	P	B	3	S	T	0	0	qokeeo dar chedam chlal okaldain sheed lchedy l keedy ched kel cthdy
f108v	f108v.10	P	B	3	S	T	0	0	ol cheey leedaiin shckhaiin okeal okar aralor om shee kay chectham
f108v	f108v.11	P	B	3	S	T	0	1	sain al keed ain olkeeed qokedy lkeedy cho lkain oteshy shedy deedy
f108v	f108v.12	P	B	3	S	T	1	0	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam
f108v	f108v.13	P	B	3	S	T	0	0	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor
f108v	f108v.14	P	B	3	S	T	0	1	qokeey lo r aiin chey keear a ral olaiin chedy
f108v	f108v.15	P	B	3	S	T	1	0	pcheor okear sheey qokeey ykeealkey rar aiin opsholal shedy ofaramoty
f108v	f108v.16	P	B	3	S	T	0	0	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu
f108v	f108v.17	P	B	3	S	T	0	0	qokeey lkeed chedy qokeeos sheol tedy qopchdy qokeshdy kedar otal raram
f108v	f108v.18	P	B	3	S	T	0	0	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am
f108v	f108v.19	P	B	3	S	T	0	1	qokeeol olcheeey lcheam
f108v	f108v.20	P	B	3	S	T	1	0	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol
f108v	f108v.21	P	B	3	S	T	0	0	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod
f108v	f108v.22	P	B	3	S	T	0	0	daiin shey sheey dain alsar sheeo lkain shey cheeegaiin oloeeedy otaiin al
f108v	f108v.23	P	B	3	S	T	0	0	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy
f108v	f108v.24	P	B	3	S	T	0	0	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram
f108v	f108v.25	P	B	3	S	T	0	0	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al
f108v	f108v.26	P	B	3	S	T	0	0	sair okeaiin cheol shedy qokeeey dlaiin ar or lkar char aiin okal ldyr ls
f108v	f108v.27	P	B	3	S	T	0	0	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam
f108v	f108v.28	P	B	3	S	T	0	0	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al
f108v	f108v.29	P	B	3	S	T	0	1	dar chey o cheol chedeey qokeedy chea?
f108v	f108v.30	P	B	3	S	T	1	0	polshedaiin qokeoy keol chokeol qotedy qoteedy dar raiin shedy qotain oteedy
f108v	f108v.31	P	B	3	S	T	0	0	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam
f108v	f108v.32	P	B	3	S	T	0	0	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam
f108v	f108v.33	P	B	3	S	T	0	0	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy
f108v	f108v.34	P	B	3	S	T	0	0	tolshey ochey qokeey qotedy choteey qokey cholkeedy lkedy lchedy qokeey
f108v	f108v.35	P	B	3	S	T	0	0	daiin chedy lchedy sholkeedy qokeedy chey qokeey qokeedy oteedy lchedam
f108v	f108v.36	P	B	3	S	T	0	0	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys
f108v	f108v.37	P	B	3	S	T	0	0	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam
f108v	f108v.38	P	B	3	S	T	0	0	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam
f108v	f108v.39	P	B	3	S	T	0	0	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl
f108v	f108v.40	P	B	3	S	T	0	0	daiin sheeal qokeedy qokeedy qokeedy qotey qokeey qokeey otedy qotaiin
f108v	f108v.41	P	B	3	S	T	0	0	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin
f108v	f108v.42	P	B	3	S	T	0	0	ycheain chey lcheal ykeey qolcheedy qokeedy okeedy qokey qokeedy qoteedy
f108v	f108v.43	P	B	3	S	T	0	0	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam
f108v	f108v.44	P	B	3	S	T	0	0	y shey qol lchey shey qokear shey qokeey lsheey oteey sheey qol cheekeey lchg
f108v	f108v.45	P	B	3	S	T	0	0	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral
f108v	f108v.46	P	B	3	S	T	0	0	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral
f108v	f108v.47	P	B	3	S	T	0	0	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy
f108v	f108v.48	P	B	3	S	T	0	0	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy
f108v	f108v.49	P	B	3	S	T	0	0	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam
f108v	f108v.50	P	B	3	S	T	0	0	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey
f108v	f108v.51	P	B	3	S	T	0	0	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar
f108v	f108v.52	P	B	3	S	T	0	0	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey
f108v	f108v.53	P	B	3	S	T	0	1	olchar ol chedy lshy otedy
f111r	f111r.1	P	B	3	S	T	1	0	kcholchdar shar aiip chepchedy chetalshy sheek shear shey ror am shey
f111r	f111r.2	P	B	3	S	T	0	0	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam
f111r	f111r.3	P	B	3	S	T	0	0	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam
f111r	f111r.4	P	B	3	S	T	0	0	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am
f111r	f111r.5	P	B	3	S	T	0	1	saiin sheekshy ol shedy chokchey lkey otain
f111r	f111r.6	P	B	3	S	T	1	0	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary
f111r	f111r.7	P	B	3	S	T	0	0	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om
f111r	f111r.8	P	B	3	S	T	0	0	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy
f111r	f111r.9	P	B	3	S	T	0	0	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam
f111r	f111r.10	P	B	3	S	T	0	0	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty
f111r	f111r.11	P	B	3	S	T	0	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram
f111r	f111r.12	P	B	3	S	T	0	0	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam
f111r	f111r.13	P	B	3	S	T	0	0	qosheo lchdy lshedy olkeeedy lr al chr or dain shey arain chey teey cheodaiin
f111r	f111r.14	P	B	3	S	T	0	0	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy
f111r	f111r.15	P	B	3	S	T	0	0	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam
f111r	f111r.16	P	B	3	S	T	0	0	dchedshey qokeedy okeodain shet sheota? oteal tey lkeey sheedy shtar keedy
f111r	f111r.17	P	B	3	S	T	0	0	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam
f111r	f111r.18	P	B	3	S	T	0	0	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched
f111r	f111r.19	P	B	3	S	T	0	0	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodar checthdy qoted l loty
f111r	f111r.20	P	B	3	S	T	0	0	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai@175;
f111r	f111r.21	P	B	3	S	T	0	0	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy
f111r	f111r.22	P	B	3	S	T	0	0	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey
f111r	f111r.23	P	B	3	S	T	0	0	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy
f111r	f111r.24	P	B	3	S	T	0	0	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai@175;
f111r	f111r.25	P	B	3	S	T	0	0	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody
f111r	f111r.26	P	B	3	S	T	0	0	soaiin shecthy oteodaiin chedy otedar air ykeey shedain l chedy qokeedy qoteedaiin
f111r	f111r.27	P	B	3	S	T	0	0	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal
f111r	f111r.28	P	B	3	S	T	0	0	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam
f111r	f111r.29	P	B	3	S	T	0	0	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod
f111r	f111r.30	P	B	3	S	T	0	0	qockhedy qokeechy qotchey chtar ar chkeey lkar aiin chedy qokeey qoirain
f111r	f111r.31	P	B	3	S	T	0	0	sheotchedy shedain shkeyqokeaiin shkeody qokeey qokeedy chkal checthy
f111r	f111r.32	P	B	3	S	T	0	0	dsheeoteey qokeeo l keey tear qoteey qotain cho lkeeedy lchechdy qokechy
f111r	f111r.33	P	B	3	S	T	0	0	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl
f111r	f111r.34	P	B	3	S	T	0	0	teo olkeeo al lkeeey olain ar akeom qokain al qokeeod lkedlkey teedar
f111r	f111r.35	P	B	3	S	T	0	1	y chedl ar aiin aiy dam
f111r	f111r.36	P	B	3	S	T	1	0	polal shedal pchedy qofchedy pykeor cheefy qopchey opchedal lfchedy pchal
f111r	f111r.37	P	B	3	S	T	0	0	dain chol l cheeol keeol lkeeedy qokeey l keedy l kedy okeal kain chckhy ltedy
f111r	f111r.38	P	B	3	S	T	0	0	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain
f111r	f111r.39	P	B	3	S	T	0	0	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar
f111r	f111r.40	P	B	3	S	T	0	0	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal
f111r	f111r.41	P	B	3	S	T	0	0	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral
f111r	f111r.42	P	B	3	S	T	0	0	qokeol qokal qokeeol cho lkedy l chedy chedy chedyteokain chedy l kag am
f111r	f111r.43	P	B	3	S	T	0	1	okeedy lkeedy lkedar okeedy chedy
f111r	f111r.44	P	B	3	S	T	1	0	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty
f111r	f111r.45	P	B	3	S	T	0	0	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky
f111r	f111r.46	P	B	3	S	T	0	0	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom
f111r	f111r.47	P	B	3	S	T	0	1	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy
f111r	f111r.48	P	B	3	S	T	1	0	poeokeey lkeedy tedain shecthy qokeedy chckhy lfchy cheal chepcham daim
f111r	f111r.49	P	B	3	S	T	0	0	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol
f111r	f111r.50	P	B	3	S	T	0	1	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal
f111r	f111r.51	P	B	3	S	T	1	0	polkeeo shey cheokeain chl kar r aiin char ?ain al lkeedy qokal okchy
f111r	f111r.52	P	B	3	S	T	0	0	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom
f111r	f111r.53	P	B	3	S	T	0	0	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain
f111r	f111r.54	P	B	3	S	T	0	1	tair chckhaiin dair qokal otain okal
f111v	f111v.1	P	B	3	S	T	1	0	koshey qokal chckheal opcheodair alkain sheokain cheok okeal shedy ralchy
f111v	f111v.2	P	B	3	S	T	0	0	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy
f111v	f111v.3	P	B	3	S	T	0	0	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim
f111v	f111v.4	P	B	3	S	T	0	0	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam
f111v	f111v.5	P	B	3	S	T	0	0	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol
f111v	f111v.6	P	B	3	S	T	0	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym
f111v	f111v.7	P	B	3	S	T	0	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al
f111v	f111v.8	P	B	3	S	T	0	0	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am
f111v	f111v.9	P	B	3	S	T	0	0	lshey shedal okear l kedy cheolkeey lkey okeey qokeey qokey qokain am
f111v	f111v.10	P	B	3	S	T	0	0	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy
f111v	f111v.11	P	B	3	S	T	0	0	y lcheey shear aiin sheear otain otedy qokain chedkain shedaitain shalg
f111v	f111v.12	P	B	3	S	T	0	0	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar
f111v	f111v.13	P	B	3	S	T	0	0	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd
f111v	f111v.14	P	B	3	S	T	0	0	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm
f111v	f111v.15	P	B	3	S	T	0	0	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain ? l s
f111v	f111v.16	P	B	3	S	T	0	0	qokain sheol qokain shckhey lchedy okar al qotal shedy otain far aiin am
f111v	f111v.17	P	B	3	S	T	0	0	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain
f111v	f111v.18	P	B	3	S	T	0	0	tais shedy qoeedaiin okain ey kaiin shey otain alkain o l r ol dain
f111v	f111v.19	P	B	3	S	T	0	0	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin
f111v	f111v.20	P	B	3	S	T	0	0	shain qokal shar qoteal qotain chedy qotain shcthy qokshedy qotain ar
f111v	f111v.21	P	B	3	S	T	0	0	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam
f111v	f111v.22	P	B	3	S	T	0	0	saiin ychear olsheey chetain chedy qokain okain al chan okalchey lkeeey
f111v	f111v.23	P	B	3	S	T	0	0	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam
f111v	f111v.24	P	B	3	S	T	0	0	cheodain qokar otain chedy lkain chey shckhy qokl chedy qokar chctham
f111v	f111v.25	P	B	3	S	T	0	1	tair alchedar shykaiin chd??
f111v	f111v.26	P	B	3	S	T	1	0	polar ar okshey qokain chey kal keedy qopchedy qopchey ltchs alpchdar
f111v	f111v.27	P	B	3	S	T	0	0	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo
f111v	f111v.28	P	B	3	S	T	0	1	qorchain okain chear lkain
f111v	f111v.29	P	B	3	S	T	1	0	polkiin cheopaiin otain shedy pchedy opcheedy qokain chcfhey otchey lldy
f111v	f111v.30	P	B	3	S	T	0	1	shokar okeokain sheekain qokain chechey qokeey qetain otain ar lkain lky
f111v	f111v.31	P	B	3	S	T	1	0	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm
f111v	f111v.32	P	B	3	S	T	0	0	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan
f111v	f111v.33	P	B	3	S	T	0	1	y sheeil ?oair ain okan sheain y qokan chan aman cheal char
f111v	f111v.34	P	B	3	S	T	1	0	polar okar teody qokain talol tarol opchedy qotar otar chtal sam
f111v	f111v.35	P	B	3	S	T	0	0	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y
f111v	f111v.36	P	B	3	S	T	0	1	shain okaiin chey qokar ar ar ain olr ar olor
f111v	f111v.37	P	B	3	S	T	1	0	polchey lkarshar ykain qokain shalky dy tor chey keedy lteedy r aldl
f111v	f111v.38	P	B	3	S	T	0	0	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey
f111v	f111v.39	P	B	3	S	T	0	0	dsheey qokal chedy chcthy qokain chedy lkeey shey qokain chedy lchdy
f111v	f111v.40	P	B	3	S	T	0	0	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl
f111v	f111v.41	P	B	3	S	T	0	0	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal
f111v	f111v.42	P	B	3	S	T	0	0	cheeo l keey chear qokeain okeeor cheedy okain chedy chedy teedy lcheam
f111v	f111v.43	P	B	3	S	T	0	0	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag
f111v	f111v.44	P	B	3	S	T	0	1	dain teeodain cheeal olaiin or
f111v	f111v.45	P	B	3	S	T	1	0	pollaiin okain sheal pchedain opchey polshy okshey opchedy qopchair alky
f111v	f111v.46	P	B	3	S	T	0	0	sol chey lkeey rolkeey chckhy okeeey lchedy lkeain checthy qotainaly
f111v	f111v.47	P	B	3	S	T	0	1	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar
f111v	f111v.48	P	B	3	S	T	1	0	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy
f111v	f111v.49	P	B	3	S	T	0	0	soiry cheey chkain chal lor sheey qokain okain chey qokain o keey
f111v	f111v.50	P	B	3	S	T	0	0	shaiin qoiiin okain chey qokeeey okain chees ar ol loeees otain or
f111v	f111v.51	P	B	3	S	T	0	1	sain cheal chckhy okain okal aiin choty chckhy
f112r	f112r.1	P	B	3	S	T	1	0	folchey qokeey ykair @185;arally oteedal or aiin chcphy
f112r	f112r.2	P	B	3	S	T	0	0	saiin oar qolkaiin otail ol olaiin chol otar
f112r	f112r.3	P	B	3	S	T	0	0	or chedar cheey oteedy oteedy otaiin oty odys
f112r	f112r.4	P	B	3	S	T	0	0	qokeedy chokain otain otar chedy taim oram
f112r	f112r.5	P	B	3	S	T	0	0	otair o kody otody otal okeeey otar am oain oy
f112r	f112r.6	P	B	3	S	T	0	0	chedal oteedy okeey qokeedy olkeedy oteeyoram
f112r	f112r.7	P	B	3	S	T	0	0	taiin olkeedy qoteo l oeey keey qokeey oteedyram
f112r	f112r.8	P	B	3	S	T	0	0	sairo r eedy chol qotchedy dody qokeeey dairam
f112r	f112r.9	P	B	3	S	T	0	0	saiin ol okeey qokeey y chedy teedy qokchy qokar y
f112r	f112r.10	P	B	3	S	T	0	1	dair al chedy qodain dam
f112r	f112r.11	P	B	3	S	T	1	0	tchedy qoteey qeol qokeey otey qokeey qokedy chotyr
